CONFED,NAME,SLUG,SOURCE_PAGE,PNG_URL,PNG_PATH,SVG_URL,SVG_PATH,STATUS,ERROR,SHA1
AFC,🇦🇪 United Arab Emirates,united-arab-emirates,https://football-logos.cc/uae/uae-national-team/,https://assets.football-logos.cc/logos/uae/1500x1500/uae-national-team.691abd7f.png,C:\Temp\national-badges\AFC\united-arab-emirates.png,https://assets.football-logos.cc/logos/uae/svg/uae-national-team.691abd7f.svg,,ok,,22d5ab1e4db5ad0a55d3d5b0f8fd3c3f95407dd8
AFC,🇦🇫 Afghanistan,afghanistan,https://football-logos.cc/afghanistan/afghanistan-national-team/,https://assets.football-logos.cc/logos/afghanistan/1500x1500/afghanistan-national-team.c11a950b.png,C:\Temp\national-badges\AFC\afghanistan.png,https://assets.football-logos.cc/logos/afghanistan/svg/afghanistan-national-team.c11a950b.svg,,ok,,5bc8e81a2c94ff9be8c7810c1d5b778de8cd98f4
AFC,🇦🇺 Australia,australia,https://football-logos.cc/australia/australia-national-team/,https://assets.football-logos.cc/logos/australia/1500x1500/australia-national-team.abfa2226.png,C:\Temp\national-badges\AFC\australia.png,https://assets.football-logos.cc/logos/australia/svg/australia-national-team.abfa2226.svg,,ok,,905e57d5ac16d7c18fc5a2254a87a1242c553a5b
AFC,🇧🇩 Bangladesh,bangladesh,https://football-logos.cc/bangladesh/bangladesh-national-team/,https://assets.football-logos.cc/logos/bangladesh/1500x1500/bangladesh-national-team.76c0555d.png,C:\Temp\national-badges\AFC\bangladesh.png,https://assets.football-logos.cc/logos/bangladesh/svg/bangladesh-national-team.76c0555d.svg,,ok,,fea49f36d18663f2967771fc94f509b4d3c9141f
AFC,🇧🇭 Bahrain,bahrain,https://football-logos.cc/bahrain/bahrain-national-team/,https://assets.football-logos.cc/logos/bahrain/1500x1500/bahrain-national-team.9c472054.png,C:\Temp\national-badges\AFC\bahrain.png,https://assets.football-logos.cc/logos/bahrain/svg/bahrain-national-team.9c472054.svg,,ok,,928f117836a08b178243d72030ae1c1f9abab0f3
AFC,🇧🇳 Brunei,brunei,https://football-logos.cc/brunei/brunei-national-team/,https://assets.football-logos.cc/logos/brunei/1500x1500/brunei-national-team.775fba01.png,C:\Temp\national-badges\AFC\brunei.png,https://assets.football-logos.cc/logos/brunei/svg/brunei-national-team.775fba01.svg,,ok,,8ea700578aae893959b8a234f325bb627e55a3a6
AFC,🇧🇹 Bhutan,bhutan,https://football-logos.cc/bhutan/bhutan-national-team/,https://assets.football-logos.cc/logos/bhutan/1500x1500/bhutan-national-team.a907d6ff.png,C:\Temp\national-badges\AFC\bhutan.png,https://assets.football-logos.cc/logos/bhutan/svg/bhutan-national-team.a907d6ff.svg,,ok,,20cc78a0b5c6a19574e6c137d9da33f2d16827e8
AFC,🇨🇳 China 中国国家足球队,china,https://football-logos.cc/china/china-national-team/,https://assets.football-logos.cc/logos/china/1500x1500/china-national-team.1506ce78.png,C:\Temp\national-badges\AFC\china.png,https://assets.football-logos.cc/logos/china/svg/china-national-team.1506ce78.svg,,ok,,44b8a83826348de67c5226ec35dc4872873e7327
AFC,🇬🇺 Guam,guam,https://football-logos.cc/guam/guam-national-team/,https://assets.football-logos.cc/logos/guam/1500x1500/guam-national-team.b95259dc.png,C:\Temp\national-badges\AFC\guam.png,https://assets.football-logos.cc/logos/guam/svg/guam-national-team.b95259dc.svg,,ok,,dca8e188fe6c5ffd50436b6588d19d573afe2839
AFC,🇭🇰 Hong Kong,hong-kong,https://football-logos.cc/hong-kong/hong-kong-national-team/,https://assets.football-logos.cc/logos/hong-kong/1500x1500/hong-kong-national-team.45637f27.png,C:\Temp\national-badges\AFC\hong-kong.png,https://assets.football-logos.cc/logos/hong-kong/svg/hong-kong-national-team.45637f27.svg,,ok,,81988c626b41245d5a39bcf5c686f672643e198a
AFC,🇮🇩 Indonesia,indonesia,https://football-logos.cc/indonesia/indonesia-national-team/,https://assets.football-logos.cc/logos/indonesia/1500x1500/indonesia-national-team.4b2fd243.png,C:\Temp\national-badges\AFC\indonesia.png,https://assets.football-logos.cc/logos/indonesia/svg/indonesia-national-team.4b2fd243.svg,,ok,,7d118b1237c296142addec50f5ebbe599f62ae6a
AFC,🇮🇳 India,india,https://football-logos.cc/india/india-national-team/,https://assets.football-logos.cc/logos/india/1500x1500/india-national-team.6bb8b56f.png,C:\Temp\national-badges\AFC\india.png,https://assets.football-logos.cc/logos/india/svg/india-national-team.6bb8b56f.svg,,ok,,5ddb75805584cb0777e68c298abc37914527ae7e
AFC,🇮🇶 Iraq,iraq,https://football-logos.cc/iraq/iraq-national-team/,https://assets.football-logos.cc/logos/iraq/1500x1500/iraq-national-team.6fe407bc.png,C:\Temp\national-badges\AFC\iraq.png,https://assets.football-logos.cc/logos/iraq/svg/iraq-national-team.6fe407bc.svg,,ok,,598fd82845e92a6e6a814c7dd7036eef0bba2677
AFC,🇮🇷 Iran تیم ملی فوتبال ایران,iran,https://football-logos.cc/iran/iran-national-team/,https://assets.football-logos.cc/logos/iran/1500x1500/iran-national-team.c2d18212.png,C:\Temp\national-badges\AFC\iran.png,https://assets.football-logos.cc/logos/iran/svg/iran-national-team.c2d18212.svg,,ok,,b7c7ec62972af01174ad7dcbaa1ed3a347994173
AFC,🇯🇴 Jordan,jordan,https://football-logos.cc/jordan/jordan-national-team/,https://assets.football-logos.cc/logos/jordan/1500x1500/jordan-national-team.5a2c6689.png,C:\Temp\national-badges\AFC\jordan.png,https://assets.football-logos.cc/logos/jordan/svg/jordan-national-team.5a2c6689.svg,,ok,,53da938c4a6e9c67f7aa1544358e795c9c7be71e
AFC,🇯🇵 Japan,japan,https://football-logos.cc/japan/japan-national-team/,https://assets.football-logos.cc/logos/japan/1500x1500/japan-national-team.d5f74c77.png,C:\Temp\national-badges\AFC\japan.png,https://assets.football-logos.cc/logos/japan/svg/japan-national-team.d5f74c77.svg,,ok,,6dbfa3e798b388096669eb70434484d62adc4c52
AFC,🇰🇬 Kyrgyzstan,kyrgyzstan,https://football-logos.cc/kyrgyzstan/kyrgyzstan-national-team/,https://assets.football-logos.cc/logos/kyrgyzstan/1500x1500/kyrgyzstan-national-team.a7837023.png,C:\Temp\national-badges\AFC\kyrgyzstan.png,https://assets.football-logos.cc/logos/kyrgyzstan/svg/kyrgyzstan-national-team.a7837023.svg,,ok,,f3445db9f90ce4d89f294722874a0ad944bd5cc1
AFC,🇰🇭 Cambodia,cambodia,https://football-logos.cc/cambodia/cambodia-national-team/,https://assets.football-logos.cc/logos/cambodia/1500x1500/cambodia-national-team.a49c90fe.png,C:\Temp\national-badges\AFC\cambodia.png,https://assets.football-logos.cc/logos/cambodia/svg/cambodia-national-team.a49c90fe.svg,,ok,,a8f6e8773390546d04b3ecbeee2599e71eb950ff
AFC,🇰🇵 North Korea,north-korea,https://football-logos.cc/north-korea/north-korea-national-team/,https://assets.football-logos.cc/logos/north-korea/1500x1500/north-korea-national-team.ef7710f5.png,C:\Temp\national-badges\AFC\north-korea.png,https://assets.football-logos.cc/logos/north-korea/svg/north-korea-national-team.ef7710f5.svg,,ok,,de6eaff92fa0fb93032c068e26561f1e3d143067
AFC,🇰🇷 South Korea 태극전사,south-korea,https://football-logos.cc/south-korea/south-korea-national-team/,https://assets.football-logos.cc/logos/south-korea/1500x1500/south-korea-national-team.2081e769.png,C:\Temp\national-badges\AFC\south-korea.png,https://assets.football-logos.cc/logos/south-korea/svg/south-korea-national-team.2081e769.svg,,ok,,e8e100de43b6b2e568f39098526e3f54a164ab48
AFC,🇰🇼 Kuwait,kuwait,https://football-logos.cc/kuwait/kuwait-national-team/,https://assets.football-logos.cc/logos/kuwait/1500x1500/kuwait-national-team.d8b14e83.png,C:\Temp\national-badges\AFC\kuwait.png,https://assets.football-logos.cc/logos/kuwait/svg/kuwait-national-team.d8b14e83.svg,,ok,,291c2a0b74580652c1b2fa66e54b02a476730f86
AFC,🇱🇦 Laos,laos,https://football-logos.cc/laos/laos-national-team/,https://assets.football-logos.cc/logos/laos/1500x1500/laos-national-team.0bfb5216.png,C:\Temp\national-badges\AFC\laos.png,https://assets.football-logos.cc/logos/laos/svg/laos-national-team.0bfb5216.svg,,ok,,b30bcc775904b0d1746bc2000b74ae567addf0ab
AFC,🇱🇧 Lebanon,lebanon,https://football-logos.cc/lebanon/lebanon-national-team/,https://assets.football-logos.cc/logos/lebanon/1500x1500/lebanon-national-team.3b324821.png,C:\Temp\national-badges\AFC\lebanon.png,https://assets.football-logos.cc/logos/lebanon/svg/lebanon-national-team.3b324821.svg,,ok,,a168c6df940db92b8b0deebc164bddfc5166bf31
AFC,🇱🇰 Sri Lanka,sri-lanka,https://football-logos.cc/sri-lanka/sri-lanka-national-team/,https://assets.football-logos.cc/logos/sri-lanka/1500x1500/sri-lanka-national-team.a4b9c988.png,C:\Temp\national-badges\AFC\sri-lanka.png,https://assets.football-logos.cc/logos/sri-lanka/svg/sri-lanka-national-team.a4b9c988.svg,,ok,,ab310acbd70ad70b81b75d499fa0ca03f9f0775c
AFC,🇲🇲 Myanmar,myanmar,https://football-logos.cc/myanmar/myanmar-national-team/,https://assets.football-logos.cc/logos/myanmar/1500x1500/myanmar-national-team.a83283bf.png,C:\Temp\national-badges\AFC\myanmar.png,https://assets.football-logos.cc/logos/myanmar/svg/myanmar-national-team.a83283bf.svg,,ok,,78b365ef0e25d721a4e0195eaa45179d1d3f428c
AFC,🇲🇳 Mongolia,mongolia,https://football-logos.cc/mongolia/mongolia-national-team/,https://assets.football-logos.cc/logos/mongolia/1500x1500/mongolia-national-team.ca7e4d2a.png,C:\Temp\national-badges\AFC\mongolia.png,https://assets.football-logos.cc/logos/mongolia/svg/mongolia-national-team.ca7e4d2a.svg,,ok,,67ab7b45e8351aba6e273fae154aa6e199014151
AFC,🇲🇴 Macau,macau,https://football-logos.cc/macau/macau-national-team/,https://assets.football-logos.cc/logos/macau/1500x1500/macau-national-team.b476d333.png,C:\Temp\national-badges\AFC\macau.png,https://assets.football-logos.cc/logos/macau/svg/macau-national-team.b476d333.svg,,ok,,2e4fa8855b1014aca431e80fa3444db2de934541
AFC,🇲🇻 Maldives,maldives,https://football-logos.cc/maldives/maldives-national-team/,https://assets.football-logos.cc/logos/maldives/1500x1500/maldives-national-team.043e10be.png,C:\Temp\national-badges\AFC\maldives.png,https://assets.football-logos.cc/logos/maldives/svg/maldives-national-team.043e10be.svg,,ok,,76f5aa2f3bedddaaa41406d5122fa68753ff12d1
AFC,🇲🇾 Malaysia,malaysia,https://football-logos.cc/malaysia/malaysia-national-team/,https://assets.football-logos.cc/logos/malaysia/1500x1500/malaysia-national-team.bd2af411.png,C:\Temp\national-badges\AFC\malaysia.png,https://assets.football-logos.cc/logos/malaysia/svg/malaysia-national-team.bd2af411.svg,,ok,,a3d1a7351ae69f28a145031e0259bc70775140e6
AFC,🇳🇵 Nepal,nepal,https://football-logos.cc/nepal/nepal-national-team/,https://assets.football-logos.cc/logos/nepal/1500x1500/nepal-national-team.f09f4759.png,C:\Temp\national-badges\AFC\nepal.png,https://assets.football-logos.cc/logos/nepal/svg/nepal-national-team.f09f4759.svg,,ok,,567a195f677a6ad47a92245ee0cc5544929816bb
AFC,🇴🇲 Oman,oman,https://football-logos.cc/oman/oman-national-team/,https://assets.football-logos.cc/logos/oman/1500x1500/oman-national-team.f0e065c3.png,C:\Temp\national-badges\AFC\oman.png,https://assets.football-logos.cc/logos/oman/svg/oman-national-team.f0e065c3.svg,,ok,,75130813ab814a016289b93c5da6ce5ebee49391
AFC,🇵🇭 Philippines,philippines,https://football-logos.cc/philippines/philippines-national-team/,https://assets.football-logos.cc/logos/philippines/1500x1500/philippines-national-team.e7da1228.png,C:\Temp\national-badges\AFC\philippines.png,https://assets.football-logos.cc/logos/philippines/svg/philippines-national-team.e7da1228.svg,,ok,,7c4d069891546c6811c8554cba94baddae3e61cd
AFC,🇵🇰 Pakistan,pakistan,https://football-logos.cc/pakistan/pakistan-national-team/,https://assets.football-logos.cc/logos/pakistan/1500x1500/pakistan-national-team.4d1d6cd7.png,C:\Temp\national-badges\AFC\pakistan.png,https://assets.football-logos.cc/logos/pakistan/svg/pakistan-national-team.4d1d6cd7.svg,,ok,,e4c65607bc5b4a36ac1cd6ba148db951dfcd71ce
AFC,🇵🇸 Palestine,palestine,https://football-logos.cc/palestine/palestine-national-team/,https://assets.football-logos.cc/logos/palestine/1500x1500/palestine-national-team.baf84f85.png,C:\Temp\national-badges\AFC\palestine.png,https://assets.football-logos.cc/logos/palestine/svg/palestine-national-team.baf84f85.svg,,ok,,70f0c28f93b40d4a40aef776655439f2cff92ff3
AFC,🇶🇦 Qatar العنابي,qatar,https://football-logos.cc/qatar/qatar-national-team/,https://assets.football-logos.cc/logos/qatar/1500x1500/qatar-national-team.7cdb4fd6.png,C:\Temp\national-badges\AFC\qatar.png,https://assets.football-logos.cc/logos/qatar/svg/qatar-national-team.7cdb4fd6.svg,,ok,,8005cd79a214d25908038004385930675263aeb6
AFC,🇸🇦 Saudi Arabia الصقور الخضر,saudi-arabia,https://football-logos.cc/saudi-arabia/saudi-arabia-national-team/,https://assets.football-logos.cc/logos/saudi-arabia/1500x1500/saudi-arabia-national-team.ea57e41d.png,C:\Temp\national-badges\AFC\saudi-arabia.png,https://assets.football-logos.cc/logos/saudi-arabia/svg/saudi-arabia-national-team.ea57e41d.svg,,ok,,d4ea84240f702b6cc73d26f9ac5d77db72ea349c
AFC,🇸🇬 Singapore,singapore,https://football-logos.cc/singapore/singapore-national-team/,https://assets.football-logos.cc/logos/singapore/1500x1500/singapore-national-team.e08e8d0c.png,C:\Temp\national-badges\AFC\singapore.png,https://assets.football-logos.cc/logos/singapore/svg/singapore-national-team.e08e8d0c.svg,,ok,,226f2314dc7507b10318ee5548b52e82e520e63a
AFC,🇸🇾 Syria,syria,https://football-logos.cc/syria/syria-national-team/,https://assets.football-logos.cc/logos/syria/1500x1500/syria-national-team.d410277c.png,C:\Temp\national-badges\AFC\syria.png,https://assets.football-logos.cc/logos/syria/svg/syria-national-team.d410277c.svg,,ok,,2225f8a248c948a4f534dbea24c782e82a02cd84
AFC,🇹🇭 Thailand ช้างศึก,thailand,https://football-logos.cc/thailand/thailand-national-team/,https://assets.football-logos.cc/logos/thailand/1500x1500/thailand-national-team.b2eb80d1.png,C:\Temp\national-badges\AFC\thailand.png,https://assets.football-logos.cc/logos/thailand/svg/thailand-national-team.b2eb80d1.svg,,ok,,d97fb2d287a041745c58ec0da76c6e3f1d7e5718
AFC,🇹🇯 Tajikistan,tajikistan,https://football-logos.cc/tajikistan/tajikistan-national-team/,https://assets.football-logos.cc/logos/tajikistan/1500x1500/tajikistan-national-team.cad572ce.png,C:\Temp\national-badges\AFC\tajikistan.png,https://assets.football-logos.cc/logos/tajikistan/svg/tajikistan-national-team.cad572ce.svg,,ok,,b2a368c52f055379b95475439b3a239095ba245a
AFC,🇹🇲 Turkmenistan,turkmenistan,https://football-logos.cc/turkmenistan/turkmenistan-national-team/,https://assets.football-logos.cc/logos/turkmenistan/1500x1500/turkmenistan-national-team.c12f81f1.png,C:\Temp\national-badges\AFC\turkmenistan.png,https://assets.football-logos.cc/logos/turkmenistan/svg/turkmenistan-national-team.c12f81f1.svg,,ok,,abc0bd2f8b5eed5cec83d7f3367eb98e03c45a41
AFC,🇹🇼 Taiwan,taiwan,https://football-logos.cc/taiwan/taiwan-national-team/,https://assets.football-logos.cc/logos/taiwan/1500x1500/taiwan-national-team.543f2241.png,C:\Temp\national-badges\AFC\taiwan.png,https://assets.football-logos.cc/logos/taiwan/svg/taiwan-national-team.543f2241.svg,,ok,,c23cbf52dc972b94e35ebcbd6ac0b7a36fcef846
AFC,🇺🇿 Uzbekistan,uzbekistan,https://football-logos.cc/uzbekistan/uzbekistan-national-team/,https://assets.football-logos.cc/logos/uzbekistan/1500x1500/uzbekistan-national-team.2eb400a4.png,C:\Temp\national-badges\AFC\uzbekistan.png,https://assets.football-logos.cc/logos/uzbekistan/svg/uzbekistan-national-team.2eb400a4.svg,,ok,,3717dd8c5f1e40fad720b756c2acc73ef914b5b2
AFC,🇻🇳 Vietnam,vietnam,https://football-logos.cc/vietnam/vietnam-national-team/,https://assets.football-logos.cc/logos/vietnam/1500x1500/vietnam-national-team.e6366b0d.png,C:\Temp\national-badges\AFC\vietnam.png,https://assets.football-logos.cc/logos/vietnam/svg/vietnam-national-team.e6366b0d.svg,,ok,,9181f556c8b490766d54c6b651cc4c0c7e9da05f
AFC,🇾🇪 Yemen,yemen,https://football-logos.cc/yemen/yemen-national-team/,https://assets.football-logos.cc/logos/yemen/1500x1500/yemen-national-team.aaf5fefc.png,C:\Temp\national-badges\AFC\yemen.png,https://assets.football-logos.cc/logos/yemen/svg/yemen-national-team.aaf5fefc.svg,,ok,,aac3c8af6f811b046b12637c8b42859846eec10a
CAF,🇦🇴 Angola,angola,https://football-logos.cc/angola/angola-national-team/,https://assets.football-logos.cc/logos/angola/1500x1500/angola-national-team.24586593.png,C:\Temp\national-badges\CAF\angola.png,https://assets.football-logos.cc/logos/angola/svg/angola-national-team.24586593.svg,,ok,,70673c56d7fc684909884bec48aab1cf6eae8876
CAF,🇧🇫 Burkina Faso,burkina-faso,https://football-logos.cc/burkina-faso/burkina-faso-national-team/,https://assets.football-logos.cc/logos/burkina-faso/1500x1500/burkina-faso-national-team.47967fd9.png,C:\Temp\national-badges\CAF\burkina-faso.png,https://assets.football-logos.cc/logos/burkina-faso/svg/burkina-faso-national-team.47967fd9.svg,,ok,,aaae95b98bcb4259a58b296f7d508c9b83fcda09
CAF,🇧🇮 Burundi,burundi,https://football-logos.cc/burundi/burundi-national-team/,https://assets.football-logos.cc/logos/burundi/1500x1500/burundi-national-team.70e86e5c.png,C:\Temp\national-badges\CAF\burundi.png,https://assets.football-logos.cc/logos/burundi/svg/burundi-national-team.70e86e5c.svg,,ok,,accfeaf953f764c2aafa80212c2ecee4c27e67d4
CAF,🇧🇯 Benin,benin,https://football-logos.cc/benin/benin-national-team/,https://assets.football-logos.cc/logos/benin/1500x1500/benin-national-team.c00d5b85.png,C:\Temp\national-badges\CAF\benin.png,https://assets.football-logos.cc/logos/benin/svg/benin-national-team.c00d5b85.svg,,ok,,9e6be4a41fc3cd9d1f428483c17b4feea56419d4
CAF,🇧🇼 Botswana,botswana,https://football-logos.cc/botswana/botswana-national-team/,https://assets.football-logos.cc/logos/botswana/1500x1500/botswana-national-team.458d4271.png,C:\Temp\national-badges\CAF\botswana.png,https://assets.football-logos.cc/logos/botswana/svg/botswana-national-team.458d4271.svg,,ok,,72886bd2c7c244c37275f6b7de3dec0a5399949f
CAF,🇨🇩 Democratic Republic of the Congo,democratic-republic-of-the-congo,https://football-logos.cc/congo-dr/congo-dr-national-team/,https://assets.football-logos.cc/logos/congo-dr/1500x1500/congo-dr-national-team.6307a41b.png,C:\Temp\national-badges\CAF\democratic-republic-of-the-congo.png,https://assets.football-logos.cc/logos/congo-dr/svg/congo-dr-national-team.6307a41b.svg,,ok,,3de427dc54c63e60520d229efc77d7ea4159bbf4
CAF,🇨🇫 Central African Republic,central-african-republic,https://football-logos.cc/central-african-republic/central-african-republic-national-team/,https://assets.football-logos.cc/logos/central-african-republic/1500x1500/central-african-republic-national-team.5b42b4af.png,C:\Temp\national-badges\CAF\central-african-republic.png,https://assets.football-logos.cc/logos/central-african-republic/svg/central-african-republic-national-team.5b42b4af.svg,,ok,,f993794993204bb51bab852e6b863cafd5047fe7
CAF,🇨🇮 Côte d'Ivoire,cote-d-ivoire,https://football-logos.cc/cote-d-ivoire/cote-d-ivoire-national-team/,https://assets.football-logos.cc/logos/cote-d-ivoire/1500x1500/cote-d-ivoire-national-team.8fe92489.png,C:\Temp\national-badges\CAF\cote-d-ivoire.png,https://assets.football-logos.cc/logos/cote-d-ivoire/svg/cote-d-ivoire-national-team.8fe92489.svg,,ok,,a76c727a62e6e5d30f3c28603fdb1ba49ebbf92b
CAF,🇨🇲 Cameroon,cameroon,https://football-logos.cc/cameroon/cameroon-national-team/,https://assets.football-logos.cc/logos/cameroon/1500x1500/cameroon-national-team.7d44c538.png,C:\Temp\national-badges\CAF\cameroon.png,https://assets.football-logos.cc/logos/cameroon/svg/cameroon-national-team.7d44c538.svg,,ok,,0a524c9ad684777a06528e71a95e77c5ba1b9153
CAF,🇨🇻 Cabo Verde,cabo-verde,https://football-logos.cc/cabo-verde/cabo-verde-national-team/,https://assets.football-logos.cc/logos/cabo-verde/1500x1500/cabo-verde-national-team.47faf891.png,C:\Temp\national-badges\CAF\cabo-verde.png,https://assets.football-logos.cc/logos/cabo-verde/svg/cabo-verde-national-team.47faf891.svg,,ok,,789343506f5356c2318c3f3e8604034a0cbda2f7
CAF,🇩🇯 Djibouti,djibouti,https://football-logos.cc/djibouti/djibouti-national-team/,https://assets.football-logos.cc/logos/djibouti/1500x1500/djibouti-national-team.87ad77f4.png,C:\Temp\national-badges\CAF\djibouti.png,https://assets.football-logos.cc/logos/djibouti/svg/djibouti-national-team.87ad77f4.svg,,ok,,d5b79c41ca2616eac55d8c34211de548de451444
CAF,🇩🇿 Algeria,algeria,https://football-logos.cc/algeria/algeria-national-team/,https://assets.football-logos.cc/logos/algeria/1500x1500/algeria-national-team.0dd94db2.png,C:\Temp\national-badges\CAF\algeria.png,https://assets.football-logos.cc/logos/algeria/svg/algeria-national-team.0dd94db2.svg,,ok,,a64a66a274654895c989542c558241ba4bdc6486
CAF,🇪🇬 Egypt,egypt,https://football-logos.cc/egypt/egypt-national-team/,https://assets.football-logos.cc/logos/egypt/1500x1500/egypt-national-team.900bb95c.png,C:\Temp\national-badges\CAF\egypt.png,https://assets.football-logos.cc/logos/egypt/svg/egypt-national-team.900bb95c.svg,,ok,,0a694d8e713db36be62f4fb9daf611cf7a5cf63d
CAF,🇪🇷 Eritrea,eritrea,https://football-logos.cc/eritrea/eritrea-national-team/,https://assets.football-logos.cc/logos/eritrea/1500x1500/eritrea-national-team.5fc0ba5f.png,C:\Temp\national-badges\CAF\eritrea.png,https://assets.football-logos.cc/logos/eritrea/svg/eritrea-national-team.5fc0ba5f.svg,,ok,,da7bdbcb4e78ec6061773ce312d48bc80ec23a4e
CAF,🇪🇹 Ethiopia,ethiopia,https://football-logos.cc/ethiopia/ethiopia-national-team/,https://assets.football-logos.cc/logos/ethiopia/1500x1500/ethiopia-national-team.8168ad23.png,C:\Temp\national-badges\CAF\ethiopia.png,https://assets.football-logos.cc/logos/ethiopia/svg/ethiopia-national-team.8168ad23.svg,,ok,,64c87b4c9609310d44576b80fdf218a93b3ef2e8
CAF,🇬🇦 Gabon,gabon,https://football-logos.cc/gabon/gabon-national-team/,https://assets.football-logos.cc/logos/gabon/1500x1500/gabon-national-team.04b7d734.png,C:\Temp\national-badges\CAF\gabon.png,https://assets.football-logos.cc/logos/gabon/svg/gabon-national-team.04b7d734.svg,,ok,,ac8f8fb4b9238d0752b96b48b1e1f61babecb761
CAF,🇬🇭 Ghana,ghana,https://football-logos.cc/ghana/ghana-national-team/,https://assets.football-logos.cc/logos/ghana/1500x1500/ghana-national-team.c5680848.png,C:\Temp\national-badges\CAF\ghana.png,https://assets.football-logos.cc/logos/ghana/svg/ghana-national-team.c5680848.svg,,ok,,b8639c039e10e58c79d9b97679fc4bed25c4cc3e
CAF,🇬🇲 Gambia,gambia,https://football-logos.cc/gambia/gambia-national-team/,https://assets.football-logos.cc/logos/gambia/1500x1500/gambia-national-team.48af567d.png,C:\Temp\national-badges\CAF\gambia.png,https://assets.football-logos.cc/logos/gambia/svg/gambia-national-team.48af567d.svg,,ok,,82a180b4189e493f6111faee6e48d1b24ba7b3f4
CAF,🇬🇳 Guinea,guinea,https://football-logos.cc/guinea/guinea-national-team/,https://assets.football-logos.cc/logos/guinea/1500x1500/guinea-national-team.db34edc9.png,C:\Temp\national-badges\CAF\guinea.png,https://assets.football-logos.cc/logos/guinea/svg/guinea-national-team.db34edc9.svg,,ok,,9bd92c85b4c57ca36f1363f5b49b7800aeebbb34
CAF,🇬🇶 Equatorial Guinea,equatorial-guinea,https://football-logos.cc/equatorial-guinea/equatorial-guinea-national-team/,https://assets.football-logos.cc/logos/equatorial-guinea/1500x1500/equatorial-guinea-national-team.37f8191c.png,C:\Temp\national-badges\CAF\equatorial-guinea.png,https://assets.football-logos.cc/logos/equatorial-guinea/svg/equatorial-guinea-national-team.37f8191c.svg,,ok,,522701987a952a4f88f7fe236d16b5d9e450b008
CAF,🇬🇼 Guinea-Bissau,guinea-bissau,https://football-logos.cc/guinea-bissau/guinea-bissau-national-team/,https://assets.football-logos.cc/logos/guinea-bissau/1500x1500/guinea-bissau-national-team.6a1206fe.png,C:\Temp\national-badges\CAF\guinea-bissau.png,https://assets.football-logos.cc/logos/guinea-bissau/svg/guinea-bissau-national-team.6a1206fe.svg,,ok,,18ec096dbc128b1084dc84ad85f54fd72b2e8fc9
CAF,🇰🇪 Kenya,kenya,https://football-logos.cc/kenya/kenya-national-team/,https://assets.football-logos.cc/logos/kenya/1500x1500/kenya-national-team.6d9d1d7d.png,C:\Temp\national-badges\CAF\kenya.png,https://assets.football-logos.cc/logos/kenya/svg/kenya-national-team.6d9d1d7d.svg,,ok,,11fb44c0abd538dd644ef07294bb6043c2cb282f
CAF,🇰🇲 Comoros,comoros,https://football-logos.cc/comoros/comoros-national-team/,https://assets.football-logos.cc/logos/comoros/1500x1500/comoros-national-team.2b153587.png,C:\Temp\national-badges\CAF\comoros.png,https://assets.football-logos.cc/logos/comoros/svg/comoros-national-team.2b153587.svg,,ok,,d76559027800677588c9d801642474a277d5c971
CAF,🇱🇷 Liberia,liberia,https://football-logos.cc/liberia/liberia-national-team/,https://assets.football-logos.cc/logos/liberia/1500x1500/liberia-national-team.97f958a4.png,C:\Temp\national-badges\CAF\liberia.png,https://assets.football-logos.cc/logos/liberia/svg/liberia-national-team.97f958a4.svg,,ok,,24d994126f8c548fb97924574d4843c687583a46
CAF,🇱🇸 Lesotho,lesotho,https://football-logos.cc/lesotho/lesotho-national-team/,https://assets.football-logos.cc/logos/lesotho/1500x1500/lesotho-national-team.383b1f5a.png,C:\Temp\national-badges\CAF\lesotho.png,https://assets.football-logos.cc/logos/lesotho/svg/lesotho-national-team.383b1f5a.svg,,ok,,9b4bf670c552d7f63fa0bc745038fbf3ff502f98
CAF,🇱🇾 Libya,libya,https://football-logos.cc/libya/libya-national-team/,https://assets.football-logos.cc/logos/libya/1500x1500/libya-national-team.19b2af34.png,C:\Temp\national-badges\CAF\libya.png,https://assets.football-logos.cc/logos/libya/svg/libya-national-team.19b2af34.svg,,ok,,3ef2d847ad386f4ab1a009be44c90070c265350c
CAF,🇲🇦 Morocco,morocco,https://football-logos.cc/morocco/morocco-national-team/,https://assets.football-logos.cc/logos/morocco/1500x1500/morocco-national-team.219ca75f.png,C:\Temp\national-badges\CAF\morocco.png,https://assets.football-logos.cc/logos/morocco/svg/morocco-national-team.219ca75f.svg,,ok,,b7e15a1476fd0d6622074dbe376fbd83a27ec8be
CAF,🇲🇬 Madagascar,madagascar,https://football-logos.cc/madagascar/madagascar-national-team/,https://assets.football-logos.cc/logos/madagascar/1500x1500/madagascar-national-team.78eb8ece.png,C:\Temp\national-badges\CAF\madagascar.png,https://assets.football-logos.cc/logos/madagascar/svg/madagascar-national-team.78eb8ece.svg,,ok,,e043614236699219ea6d827ea865e21860b55b28
CAF,🇲🇲 Mali,mali,https://football-logos.cc/mali/mali-national-team/,https://assets.football-logos.cc/logos/mali/1500x1500/mali-national-team.29b4c451.png,C:\Temp\national-badges\CAF\mali.png,https://assets.football-logos.cc/logos/mali/svg/mali-national-team.29b4c451.svg,,ok,,b5721e5052556616cd79f137e0cfbb1a2329025d
