LEAGUE_SLUG,LEAGUE_NAME,TEAM_ID,TEAM_NAME,TEAM_ABBR,LOGO_URL,CATEGORY_PATH,FLAT_CACHE_PATH,STATUS,ERROR
gre.1,Greek Super League,21969,Kifisia,KIF,https://a.espncdn.com/i/teamlogos/soccer/500/21969.png,C:\Temp\badges-by-league\gre-1-greek-super-league\kifisia.png,C:\Temp\badges\kifisia.png,downloaded,
gre.1,Greek Super League,10418,Larissa FC,LAR,https://a.espncdn.com/i/teamlogos/soccer/500/10418.png,C:\Temp\badges-by-league\gre-1-greek-super-league\larissa-fc.png,C:\Temp\badges\larissa.png,downloaded,
gre.1,Greek Super League,5276,Levadiakos,LEV,https://a.espncdn.com/i/teamlogos/soccer/500/5276.png,C:\Temp\badges-by-league\gre-1-greek-super-league\levadiakos.png,C:\Temp\badges\levadiakos.png,downloaded,
gre.1,Greek Super League,1010,OFI Crete,OFI,https://a.espncdn.com/i/teamlogos/soccer/500/1010.png,C:\Temp\badges-by-league\gre-1-greek-super-league\ofi-crete.png,C:\Temp\badges\ofi-crete.png,downloaded,
gre.1,Greek Super League,435,Olympiacos,OLY,https://a.espncdn.com/i/teamlogos/soccer/500/435.png,C:\Temp\badges-by-league\gre-1-greek-super-league\olympiacos.png,C:\Temp\badges\olympios.png,downloaded,
gre.1,Greek Super League,443,Panathinaikos,PAO,https://a.espncdn.com/i/teamlogos/soccer/500/443.png,C:\Temp\badges-by-league\gre-1-greek-super-league\panathinaikos.png,C:\Temp\badges\panathinaikos.png,downloaded,
gre.1,Greek Super League,11431,Panetolikos,PAN,https://a.espncdn.com/i/teamlogos/soccer/500/11431.png,C:\Temp\badges-by-league\gre-1-greek-super-league\panetolikos.png,C:\Temp\badges\panetolikos.png,downloaded,
gre.1,Greek Super League,21970,Panserraikos FC,PAN,https://a.espncdn.com/i/teamlogos/soccer/500/21970.png,C:\Temp\badges-by-league\gre-1-greek-super-league\panserraikos-fc.png,C:\Temp\badges\panserraikos.png,downloaded,
gre.1,Greek Super League,605,PAOK Salonika,PAOK,https://a.espncdn.com/i/teamlogos/soccer/500/605.png,C:\Temp\badges-by-league\gre-1-greek-super-league\paok-salonika.png,C:\Temp\badges\paok-salonika.png,downloaded,
gre.1,Greek Super League,20043,Volos NFC,VOL,https://a.espncdn.com/i/teamlogos/soccer/500/20043.png,C:\Temp\badges-by-league\gre-1-greek-super-league\volos-nfc.png,C:\Temp\badges\volos-n.png,downloaded,
gua.1,Guatemalan Liga Nacional,7253,Antigua GFC,ANT,https://a.espncdn.com/i/teamlogos/soccer/500/7253.png,C:\Temp\badges-by-league\gua-1-guatemalan-liga-nacional\antigua-gfc.png,C:\Temp\badges\antigua-g.png,downloaded,
gua.1,Guatemalan Liga Nacional,7260,Atlético Mictlán,MIC,https://a.espncdn.com/i/teamlogos/soccer/500/7260.png,C:\Temp\badges-by-league\gua-1-guatemalan-liga-nacional\atl-tico-mictl-n.png,C:\Temp\badges\atl-tico-mictl-n.png,downloaded,
gua.1,Guatemalan Liga Nacional,131213,Aurora FC,AUR,https://a.espncdn.com/i/teamlogos/soccer/500/131213.png,C:\Temp\badges-by-league\gua-1-guatemalan-liga-nacional\aurora-fc.png,C:\Temp\badges\aurora.png,downloaded,
gua.1,Guatemalan Liga Nacional,20727,CD Achuapa,ACH,https://a.espncdn.com/i/teamlogos/soccer/500/20727.png,C:\Temp\badges-by-league\gua-1-guatemalan-liga-nacional\cd-achuapa.png,C:\Temp\badges\cd-huapa.png,downloaded,
gua.1,Guatemalan Liga Nacional,17516,CD Guastatoya,GUA,https://a.espncdn.com/i/teamlogos/soccer/500/17516.png,C:\Temp\badges-by-league\gua-1-guatemalan-liga-nacional\cd-guastatoya.png,C:\Temp\badges\cd-guastatoya.png,downloaded,
gua.1,Guatemalan Liga Nacional,7870,CD Malacateco,MAL,https://a.espncdn.com/i/teamlogos/soccer/500/7870.png,C:\Temp\badges-by-league\gua-1-guatemalan-liga-nacional\cd-malacateco.png,C:\Temp\badges\cd-malateco.png,downloaded,
gua.1,Guatemalan Liga Nacional,7254,Cobán Imperial,COB,https://a.espncdn.com/i/teamlogos/soccer/500/7254.png,C:\Temp\badges-by-league\gua-1-guatemalan-liga-nacional\cob-n-imperial.png,C:\Temp\badges\cob-n-imperial.png,downloaded,
gua.1,Guatemalan Liga Nacional,7257,Comunicaciones,COM,https://a.espncdn.com/i/teamlogos/soccer/500/7257.png,C:\Temp\badges-by-league\gua-1-guatemalan-liga-nacional\comunicaciones.png,C:\Temp\badges\comuniciones.png,downloaded,
gua.1,Guatemalan Liga Nacional,20036,Deportivo Mixco,DEP,https://a.espncdn.com/i/teamlogos/soccer/500/20036.png,C:\Temp\badges-by-league\gua-1-guatemalan-liga-nacional\deportivo-mixco.png,C:\Temp\badges\deportivo-mixco.png,downloaded,
gua.1,Guatemalan Liga Nacional,7252,Marquense,MAR,https://a.espncdn.com/i/teamlogos/soccer/500/7252.png,C:\Temp\badges-by-league\gua-1-guatemalan-liga-nacional\marquense.png,C:\Temp\badges\marquense.png,downloaded,
gua.1,Guatemalan Liga Nacional,7258,Municipal,MUN,https://a.espncdn.com/i/teamlogos/soccer/500/7258.png,C:\Temp\badges-by-league\gua-1-guatemalan-liga-nacional\municipal.png,C:\Temp\badges\municipal.png,downloaded,
gua.1,Guatemalan Liga Nacional,7259,Xelajú MC,XEL,https://a.espncdn.com/i/teamlogos/soccer/500/7259.png,C:\Temp\badges-by-league\gua-1-guatemalan-liga-nacional\xelaj-mc.png,C:\Temp\badges\xelaj-mc.png,downloaded,
hon.1,Honduran Liga Nacional,11677,CD Choloma,CHO,https://a.espncdn.com/i/teamlogos/soccer/500/11677.png,C:\Temp\badges-by-league\hon-1-honduran-liga-nacional\cd-choloma.png,C:\Temp\badges\cd-choloma.png,downloaded,
hon.1,Honduran Liga Nacional,7249,Club Deportivo Marathón,MAR,https://a.espncdn.com/i/teamlogos/soccer/500/7249.png,C:\Temp\badges-by-league\hon-1-honduran-liga-nacional\club-deportivo-marath-n.png,C:\Temp\badges\club-deportivo-marath-n.png,downloaded,
hon.1,Honduran Liga Nacional,884,Club Deportivo Olimpia,OLI,https://a.espncdn.com/i/teamlogos/soccer/500/884.png,C:\Temp\badges-by-league\hon-1-honduran-liga-nacional\club-deportivo-olimpia.png,C:\Temp\badges\club-deportivo-olimpia.png,downloaded,
hon.1,Honduran Liga Nacional,7885,Club Deportivo Victoria,CDV,https://a.espncdn.com/i/teamlogos/soccer/500/7885.png,C:\Temp\badges-by-league\hon-1-honduran-liga-nacional\club-deportivo-victoria.png,C:\Temp\badges\club-deportivo-victoria.png,downloaded,
hon.1,Honduran Liga Nacional,7242,FC Motagua,MOT,https://a.espncdn.com/i/teamlogos/soccer/500/7242.png,C:\Temp\badges-by-league\hon-1-honduran-liga-nacional\fc-motagua.png,C:\Temp\badges\motagua.png,downloaded,
hon.1,Honduran Liga Nacional,131282,Génesis PN,GEN,https://a.espncdn.com/i/teamlogos/soccer/500/131282.png,C:\Temp\badges-by-league\hon-1-honduran-liga-nacional\g-nesis-pn.png,C:\Temp\badges\g-nesis-pn.png,downloaded,
hon.1,Honduran Liga Nacional,17939,Juticalpa FC,JUT,https://a.espncdn.com/i/teamlogos/soccer/500/17939.png,C:\Temp\badges-by-league\hon-1-honduran-liga-nacional\juticalpa-fc.png,C:\Temp\badges\juticalpa.png,downloaded,
hon.1,Honduran Liga Nacional,21583,Olancho FC,OLA,https://a.espncdn.com/i/teamlogos/soccer/500/21583.png,C:\Temp\badges-by-league\hon-1-honduran-liga-nacional\olancho-fc.png,C:\Temp\badges\olancho.png,downloaded,
hon.1,Honduran Liga Nacional,7243,Platense,PLA,https://a.espncdn.com/i/teamlogos/soccer/500/7243.png,C:\Temp\badges-by-league\hon-1-honduran-liga-nacional\platense.png,C:\Temp\badges\platense.png,downloaded,
hon.1,Honduran Liga Nacional,7245,Real España,ESP,https://a.espncdn.com/i/teamlogos/soccer/500/7245.png,C:\Temp\badges-by-league\hon-1-honduran-liga-nacional\real-espa-a.png,C:\Temp\badges\real-espa-a.png,downloaded,
hon.1,Honduran Liga Nacional,18809,UPNFM,UPN,https://a.espncdn.com/i/teamlogos/soccer/500/18809.png,C:\Temp\badges-by-league\hon-1-honduran-liga-nacional\upnfm.png,C:\Temp\badges\upnfm.png,downloaded,
idn.1,Indonesian Super League,7137,Arema Indonesia,ARC,https://a.espncdn.com/i/teamlogos/soccer/500/7137.png,C:\Temp\badges-by-league\idn-1-indonesian-super-league\arema-indonesia.png,C:\Temp\badges\arema-indonesia.png,downloaded,
idn.1,Indonesian Super League,17733,Bali United,BALI,https://a.espncdn.com/i/teamlogos/soccer/500/17733.png,C:\Temp\badges-by-league\idn-1-indonesian-super-league\bali-united.png,C:\Temp\badges\bali-united.png,downloaded,
idn.1,Indonesian Super League,18734,Bhayangkara Presisi,BHA,,,,no_logo,
idn.1,Indonesian Super League,17732,Borneo FC,BOR,https://a.espncdn.com/i/teamlogos/soccer/500/17732.png,C:\Temp\badges-by-league\idn-1-indonesian-super-league\borneo-fc.png,C:\Temp\badges\borneo.png,downloaded,
idn.1,Indonesian Super League,21591,Dewa United,DEW,,,,no_logo,
idn.1,Indonesian Super League,18732,Madura United FC,MDR,,,,no_logo,
idn.1,Indonesian Super League,22339,Malut United,MAL,,,,no_logo,
idn.1,Indonesian Super League,8016,Persebaya Surabaya,PSS,https://a.espncdn.com/i/teamlogos/soccer/500/8016.png,C:\Temp\badges-by-league\idn-1-indonesian-super-league\persebaya-surabaya.png,C:\Temp\badges\persebaya-surabaya.png,downloaded,
idn.1,Indonesian Super League,8293,Persib,PSB,https://a.espncdn.com/i/teamlogos/soccer/500/8293.png,C:\Temp\badges-by-league\idn-1-indonesian-super-league\persib.png,C:\Temp\badges\persib.png,downloaded,
idn.1,Indonesian Super League,8030,Persija,PSJ,https://a.espncdn.com/i/teamlogos/soccer/500/8030.png,C:\Temp\badges-by-league\idn-1-indonesian-super-league\persija.png,C:\Temp\badges\persija.png,downloaded,
idn.1,Indonesian Super League,131305,Persijap,PER,,,,no_logo,
idn.1,Indonesian Super League,7524,Persik Kediri,KED,,,,no_logo,
idn.1,Indonesian Super League,21590,Persis Solo,PSO,,,,no_logo,
idn.1,Indonesian Super League,8033,Persita,PST,,,,no_logo,
idn.1,Indonesian Super League,22338,PSBS Biak,PSBS,,,,no_logo,
idn.1,Indonesian Super League,131304,PSIM Yogyakarta,PSIM,,,,no_logo,
idn.1,Indonesian Super League,8112,PSM Makassar,PSM,https://a.espncdn.com/i/teamlogos/soccer/500/8112.png,C:\Temp\badges-by-league\idn-1-indonesian-super-league\psm-makassar.png,C:\Temp\badges\psm-makassar.png,downloaded,
idn.1,Indonesian Super League,8034,Semen Padang,SPFC,https://a.espncdn.com/i/teamlogos/soccer/500/8034.png,C:\Temp\badges-by-league\idn-1-indonesian-super-league\semen-padang.png,C:\Temp\badges\semen-padang.png,downloaded,
ind.1,Indian Super League,18851,Bengaluru FC,BFC,https://a.espncdn.com/i/teamlogos/soccer/500/18851.png,C:\Temp\badges-by-league\ind-1-indian-super-league\bengaluru-fc.png,C:\Temp\badges\bengaluru.png,downloaded,
ind.1,Indian Super League,18000,Chennaiyin FC,CFC,https://a.espncdn.com/i/teamlogos/soccer/500/18000.png,C:\Temp\badges-by-league\ind-1-indian-super-league\chennaiyin-fc.png,C:\Temp\badges\chennaiyin.png,downloaded,
ind.1,Indian Super League,18003,FC Goa,GOA,https://a.espncdn.com/i/teamlogos/soccer/500/18003.png,C:\Temp\badges-by-league\ind-1-indian-super-league\fc-goa.png,C:\Temp\badges\goa.png,downloaded,
ind.1,Indian Super League,22069,Inter Kashi,ITKA,,,,no_logo,
ind.1,Indian Super League,18850,Jamshedpur FC,JFC,https://a.espncdn.com/i/teamlogos/soccer/500/18850.png,C:\Temp\badges-by-league\ind-1-indian-super-league\jamshedpur-fc.png,C:\Temp\badges\jamshedpur.png,downloaded,
ind.1,Indian Super League,17997,Kerala Blasters FC,KER,https://a.espncdn.com/i/teamlogos/soccer/500/17997.png,C:\Temp\badges-by-league\ind-1-indian-super-league\kerala-blasters-fc.png,C:\Temp\badges\kerala-blasters.png,downloaded,
ind.1,Indian Super League,20842,Mohammedan SC,MOH,,,,no_logo,
ind.1,Indian Super League,20774,Mohun Bagan Super Giant,MBSG,https://a.espncdn.com/i/teamlogos/soccer/500/20774.png,C:\Temp\badges-by-league\ind-1-indian-super-league\mohun-bagan-super-giant.png,C:\Temp\badges\mohun-bagan-super-giant.png,downloaded,
ind.1,Indian Super League,18002,Mumbai City FC,MCFC,https://a.espncdn.com/i/teamlogos/soccer/500/18002.png,C:\Temp\badges-by-league\ind-1-indian-super-league\mumbai-city-fc.png,C:\Temp\badges\mumbai-city.png,downloaded,
ind.1,Indian Super League,18004,NorthEast United FC,NEU,https://a.espncdn.com/i/teamlogos/soccer/500/18004.png,C:\Temp\badges-by-league\ind-1-indian-super-league\northeast-united-fc.png,C:\Temp\badges\northeast-united.png,downloaded,
ind.1,Indian Super League,17998,Odisha FC,OFC,https://a.espncdn.com/i/teamlogos/soccer/500/17998.png,C:\Temp\badges-by-league\ind-1-indian-super-league\odisha-fc.png,C:\Temp\badges\odisha.png,downloaded,
ind.1,Indian Super League,18894,Punjab FC,PFC,https://a.espncdn.com/i/teamlogos/soccer/500/18894.png,C:\Temp\badges-by-league\ind-1-indian-super-league\punjab-fc.png,C:\Temp\badges\punjab.png,downloaded,
ind.1,Indian Super League,8897,SC East Bengal,EBEN,https://a.espncdn.com/i/teamlogos/soccer/500/8897.png,C:\Temp\badges-by-league\ind-1-indian-super-league\sc-east-bengal.png,C:\Temp\badges\east-bengal.png,downloaded,
ind.1,Indian Super League,131703,Sporting Club Delhi,SCD,,,,no_logo,
ind.2,Indian I-League,18895,Aizawl FC,AIZ,https://a.espncdn.com/i/teamlogos/soccer/500/18895.png,C:\Temp\badges-by-league\ind-2-indian-i-league\aizawl-fc.png,C:\Temp\badges\aizawl.png,downloaded,
ind.2,Indian I-League,131707,Chanmari FC,CHA,,,,no_logo,
ind.2,Indian I-League,22473,Dempo Sports Club,DSC,,,,no_logo,
ind.2,Indian I-League,131706,Diamond Harbour FC,DHFC,,,,no_logo,
ind.2,Indian I-League,18896,Gokulam Kerala FC,GOK,https://a.espncdn.com/i/teamlogos/soccer/500/18896.png,C:\Temp\badges-by-league\ind-2-indian-i-league\gokulam-kerala-fc.png,C:\Temp\badges\gokulam-kerala.png,downloaded,
ind.2,Indian I-League,22071,Namdhari Sports Club,NSC,,,,no_logo,
ind.2,Indian I-League,21312,Rajasthan United FC,RAJ,,,,no_logo,
ind.2,Indian I-League,19341,Real Kashmir,KAS,https://a.espncdn.com/i/teamlogos/soccer/500/19341.png,C:\Temp\badges-by-league\ind-2-indian-i-league\real-kashmir.png,C:\Temp\badges\real-kashmir.png,downloaded,
ind.2,Indian I-League,18898,Shillong Lajong FC,SHL,,,,no_logo,
ind.2,Indian I-League,21311,Sreenidi Deccan FC,SRE,,,,no_logo,
irl.1,Irish Premier Division,615,Bohemians,BOH,https://a.espncdn.com/i/teamlogos/soccer/500/615.png,C:\Temp\badges-by-league\irl-1-irish-premier-division\bohemians.png,C:\Temp\badges\bohemians.png,downloaded,
irl.1,Irish Premier Division,2712,Derry City,DER,https://a.espncdn.com/i/teamlogos/soccer/500/2712.png,C:\Temp\badges-by-league\irl-1-irish-premier-division\derry-city.png,C:\Temp\badges\derry-city.png,downloaded,
irl.1,Irish Premier Division,6741,Drogheda United,DRO,https://a.espncdn.com/i/teamlogos/soccer/500/6741.png,C:\Temp\badges-by-league\irl-1-irish-premier-division\drogheda-united.png,C:\Temp\badges\drogheda-united.png,downloaded,
irl.1,Irish Premier Division,2559,Dundalk,DUN,https://a.espncdn.com/i/teamlogos/soccer/500/2559.png,C:\Temp\badges-by-league\irl-1-irish-premier-division\dundalk.png,C:\Temp\badges\dundalk.png,downloaded,
irl.1,Irish Premier Division,7587,Galway United FC,GUFC,https://a.espncdn.com/i/teamlogos/soccer/500/7587.png,C:\Temp\badges-by-league\irl-1-irish-premier-division\galway-united-fc.png,C:\Temp\badges\galway-united.png,downloaded,
irl.1,Irish Premier Division,2564,Shamrock Rovers,SHR,https://a.espncdn.com/i/teamlogos/soccer/500/2564.png,C:\Temp\badges-by-league\irl-1-irish-premier-division\shamrock-rovers.png,C:\Temp\badges\shamrock-rovers.png,downloaded,
irl.1,Irish Premier Division,20297,Shelbourne,SHE,https://a.espncdn.com/i/teamlogos/soccer/500/20297.png,C:\Temp\badges-by-league\irl-1-irish-premier-division\shelbourne.png,C:\Temp\badges\shelbourne.png,downloaded,
irl.1,Irish Premier Division,7601,Sligo Rovers,SLI,https://a.espncdn.com/i/teamlogos/soccer/500/7601.png,C:\Temp\badges-by-league\irl-1-irish-premier-division\sligo-rovers.png,C:\Temp\badges\sligo-rovers.png,downloaded,
irl.1,Irish Premier Division,7588,St Patrick's Athletic,STP,https://a.espncdn.com/i/teamlogos/soccer/500/7588.png,C:\Temp\badges-by-league\irl-1-irish-premier-division\st-patrick-s-athletic.png,C:\Temp\badges\st-patrick-s-athletic.png,downloaded,
irl.1,Irish Premier Division,18968,Waterford,WAT,https://a.espncdn.com/i/teamlogos/soccer/500/18968.png,C:\Temp\badges-by-league\irl-1-irish-premier-division\waterford.png,C:\Temp\badges\waterford.png,downloaded,
isr.1,Israeli Premier League,5218,Beitar Jerusalem,BJE,https://a.espncdn.com/i/teamlogos/soccer/500/5218.png,C:\Temp\badges-by-league\isr-1-israeli-premier-league\beitar-jerusalem.png,C:\Temp\badges\beitar-jerusalem.png,downloaded,
isr.1,Israeli Premier League,8329,Bnei Sakhnin,BSA,,,,no_logo,
isr.1,Israeli Premier League,13083,Hapoel Be'er,HBE,https://a.espncdn.com/i/teamlogos/soccer/500/13083.png,C:\Temp\badges-by-league\isr-1-israeli-premier-league\hapoel-be-er.png,C:\Temp\badges\hapoel-be-er.png,downloaded,
isr.1,Israeli Premier League,19255,Hapoel Hadera,HAD,,,,no_logo,
isr.1,Israeli Premier League,9577,Hapoel Haifa,HAH,,,,no_logo,
isr.1,Israeli Premier League,20970,Hapoel Jerusalem,HJE,,,,no_logo,
isr.1,Israeli Premier League,8327,Hapoel Kiryat Shmona,HHA,,,,no_logo,
isr.1,Israeli Premier League,22311,Ironi Tiberias,Ironi Tiberias,,,,no_logo,
isr.1,Israeli Premier League,611,Maccabi Haifa,HAI,https://a.espncdn.com/i/teamlogos/soccer/500/611.png,C:\Temp\badges-by-league\isr-1-israeli-premier-league\maccabi-haifa.png,C:\Temp\badges\mcabi-haifa.png,downloaded,
isr.1,Israeli Premier League,5945,Maccabi Netanya,NET,,,,no_logo,
isr.1,Israeli Premier League,2983,Maccabi Petah-Tikva,MPT,,,,no_logo,
isr.1,Israeli Premier League,21517,Maccabi Raina,RAI,,,,no_logo,
isr.1,Israeli Premier League,524,Maccabi Tel-Aviv,MTA,https://a.espncdn.com/i/teamlogos/soccer/500/524.png,C:\Temp\badges-by-league\isr-1-israeli-premier-league\maccabi-tel-aviv.png,C:\Temp\badges\mcabi-tel-aviv.png,downloaded,
isr.1,Israeli Premier League,5269,Moadon Sport Ashdod,MOS,,,,no_logo,
ita.1,Italian Serie A,103,AC Milan,MIL,https://a.espncdn.com/i/teamlogos/soccer/500/103.png,C:\Temp\badges-by-league\ita-1-italian-serie-a\ac-milan.png,C:\Temp\badges\milan.png,downloaded,
ita.1,Italian Serie A,104,AS Roma,ROMA,https://a.espncdn.com/i/teamlogos/soccer/500/104.png,C:\Temp\badges-by-league\ita-1-italian-serie-a\as-roma.png,C:\Temp\badges\as-roma.png,downloaded,
ita.1,Italian Serie A,105,Atalanta,ATA,https://a.espncdn.com/i/teamlogos/soccer/500/105.png,C:\Temp\badges-by-league\ita-1-italian-serie-a\atalanta.png,C:\Temp\badges\atalanta.png,downloaded,
ita.1,Italian Serie A,107,Bologna,BOL,https://a.espncdn.com/i/teamlogos/soccer/500/107.png,C:\Temp\badges-by-league\ita-1-italian-serie-a\bologna.png,C:\Temp\badges\bologna.png,downloaded,
ita.1,Italian Serie A,2925,Cagliari,CAG,https://a.espncdn.com/i/teamlogos/soccer/500/2925.png,C:\Temp\badges-by-league\ita-1-italian-serie-a\cagliari.png,C:\Temp\badges\cagliari.png,downloaded,
ita.1,Italian Serie A,2572,Como,COMO,https://a.espncdn.com/i/teamlogos/soccer/500/2572.png,C:\Temp\badges-by-league\ita-1-italian-serie-a\como.png,C:\Temp\badges\como.png,downloaded,
ita.1,Italian Serie A,109,Fiorentina,FIO,https://a.espncdn.com/i/teamlogos/soccer/500/109.png,C:\Temp\badges-by-league\ita-1-italian-serie-a\fiorentina.png,C:\Temp\badges\fiorentina.png,downloaded,
ita.1,Italian Serie A,4057,Frosinone,FRO,https://a.espncdn.com/i/teamlogos/soccer/500/4057.png,C:\Temp\badges-by-league\ita-1-italian-serie-a\frosinone.png,C:\Temp\badges\frosinone.png,downloaded,
ita.1,Italian Serie A,3263,Genoa,GEN,https://a.espncdn.com/i/teamlogos/soccer/500/3263.png,C:\Temp\badges-by-league\ita-1-italian-serie-a\genoa.png,C:\Temp\badges\genoa.png,downloaded,
ita.1,Italian Serie A,110,Internazionale,INT,https://a.espncdn.com/i/teamlogos/soccer/500/110.png,C:\Temp\badges-by-league\ita-1-italian-serie-a\internazionale.png,C:\Temp\badges\internazionale.png,downloaded,
ita.1,Italian Serie A,111,Juventus,JUV,https://a.espncdn.com/i/teamlogos/soccer/500/111.png,C:\Temp\badges-by-league\ita-1-italian-serie-a\juventus.png,C:\Temp\badges\juventus.png,downloaded,
ita.1,Italian Serie A,112,Lazio,LAZ,https://a.espncdn.com/i/teamlogos/soccer/500/112.png,C:\Temp\badges-by-league\ita-1-italian-serie-a\lazio.png,C:\Temp\badges\lazio.png,downloaded,
ita.1,Italian Serie A,113,Lecce,LEC,https://a.espncdn.com/i/teamlogos/soccer/500/113.png,C:\Temp\badges-by-league\ita-1-italian-serie-a\lecce.png,C:\Temp\badges\lecce.png,downloaded,
ita.1,Italian Serie A,4007,Monza,MON,https://a.espncdn.com/i/teamlogos/soccer/500/4007.png,C:\Temp\badges-by-league\ita-1-italian-serie-a\monza.png,C:\Temp\badges\monza.png,downloaded,
ita.1,Italian Serie A,114,Napoli,NAP,https://a.espncdn.com/i/teamlogos/soccer/500/114.png,C:\Temp\badges-by-league\ita-1-italian-serie-a\napoli.png,C:\Temp\badges\napoli.png,downloaded,
ita.1,Italian Serie A,115,Parma,PAR,https://a.espncdn.com/i/teamlogos/soccer/500/115.png,C:\Temp\badges-by-league\ita-1-italian-serie-a\parma.png,C:\Temp\badges\parma.png,downloaded,
ita.1,Italian Serie A,3997,Sassuolo,SAS,https://a.espncdn.com/i/teamlogos/soccer/500/3997.png,C:\Temp\badges-by-league\ita-1-italian-serie-a\sassuolo.png,C:\Temp\badges\sassuolo.png,downloaded,
ita.1,Italian Serie A,239,Torino,TOR,https://a.espncdn.com/i/teamlogos/soccer/500/239.png,C:\Temp\badges-by-league\ita-1-italian-serie-a\torino.png,C:\Temp\badges\torino.png,downloaded,
ita.1,Italian Serie A,118,Udinese,UDI,https://a.espncdn.com/i/teamlogos/soccer/500/118.png,C:\Temp\badges-by-league\ita-1-italian-serie-a\udinese.png,C:\Temp\badges\udinese.png,downloaded,
ita.1,Italian Serie A,17530,Venezia,VEN,https://a.espncdn.com/i/teamlogos/soccer/500/17530.png,C:\Temp\badges-by-league\ita-1-italian-serie-a\venezia.png,C:\Temp\badges\venezia.png,downloaded,
ita.2,Italian Serie B,106,Bari,BAR,https://a.espncdn.com/i/teamlogos/soccer/500/106.png,C:\Temp\badges-by-league\ita-2-italian-serie-b\bari.png,C:\Temp\badges\bari.png,downloaded,
ita.2,Italian Serie B,3988,Carrarese,CAR,https://a.espncdn.com/i/teamlogos/soccer/500/3988.png,C:\Temp\badges-by-league\ita-2-italian-serie-b\carrarese.png,C:\Temp\badges\carrarese.png,downloaded,
ita.2,Italian Serie B,3257,Catanzaro,CAT,https://a.espncdn.com/i/teamlogos/soccer/500/3257.png,C:\Temp\badges-by-league\ita-2-italian-serie-b\catanzaro.png,C:\Temp\badges\catanzaro.png,downloaded,
ita.2,Italian Serie B,3337,Cesena,CES,https://a.espncdn.com/i/teamlogos/soccer/500/3337.png,C:\Temp\badges-by-league\ita-2-italian-serie-b\cesena.png,C:\Temp\badges\cesena.png,downloaded,
ita.2,Italian Serie B,2574,Empoli,EMP,https://a.espncdn.com/i/teamlogos/soccer/500/2574.png,C:\Temp\badges-by-league\ita-2-italian-serie-b\empoli.png,C:\Temp\badges\empoli.png,downloaded,
ita.2,Italian Serie B,4057,Frosinone,FRO,https://a.espncdn.com/i/teamlogos/soccer/500/4057.png,C:\Temp\badges-by-league\ita-2-italian-serie-b\frosinone.png,C:\Temp\badges\frosinone.png,downloaded,
ita.2,Italian Serie B,3975,Juve Stabia,JVS,https://a.espncdn.com/i/teamlogos/soccer/500/3975.png,C:\Temp\badges-by-league\ita-2-italian-serie-b\juve-stabia.png,C:\Temp\badges\juve-stabia.png,downloaded,
ita.2,Italian Serie B,3991,Mantova,MAN,https://a.espncdn.com/i/teamlogos/soccer/500/3991.png,C:\Temp\badges-by-league\ita-2-italian-serie-b\mantova.png,C:\Temp\badges\mantova.png,downloaded,
ita.2,Italian Serie B,2573,Modena,MOD,https://a.espncdn.com/i/teamlogos/soccer/500/2573.png,C:\Temp\badges-by-league\ita-2-italian-serie-b\modena.png,C:\Temp\badges\modena.png,downloaded,
ita.2,Italian Serie B,4007,Monza,MON,https://a.espncdn.com/i/teamlogos/soccer/500/4007.png,C:\Temp\badges-by-league\ita-2-italian-serie-b\monza.png,C:\Temp\badges\monza.png,downloaded,
ita.2,Italian Serie B,3952,Padova,PAD,https://a.espncdn.com/i/teamlogos/soccer/500/3952.png,C:\Temp\badges-by-league\ita-2-italian-serie-b\padova.png,C:\Temp\badges\padova.png,downloaded,
ita.2,Italian Serie B,2923,Palermo,PAL,https://a.espncdn.com/i/teamlogos/soccer/500/2923.png,C:\Temp\badges-by-league\ita-2-italian-serie-b\palermo.png,C:\Temp\badges\palermo.png,downloaded,
ita.2,Italian Serie B,3290,Pescara,PES,https://a.espncdn.com/i/teamlogos/soccer/500/3290.png,C:\Temp\badges-by-league\ita-2-italian-serie-b\pescara.png,C:\Temp\badges\peara.png,downloaded,
ita.2,Italian Serie B,3942,Reggiana,REG,https://a.espncdn.com/i/teamlogos/soccer/500/3942.png,C:\Temp\badges-by-league\ita-2-italian-serie-b\reggiana.png,C:\Temp\badges\reggiana.png,downloaded,
ita.2,Italian Serie B,2734,Sampdoria,SAM,https://a.espncdn.com/i/teamlogos/soccer/500/2734.png,C:\Temp\badges-by-league\ita-2-italian-serie-b\sampdoria.png,C:\Temp\badges\sampdoria.png,downloaded,
ita.2,Italian Serie B,4056,Spezia,SPE,https://a.espncdn.com/i/teamlogos/soccer/500/4056.png,C:\Temp\badges-by-league\ita-2-italian-serie-b\spezia.png,C:\Temp\badges\spezia.png,downloaded,
ita.2,Italian Serie B,11139,Sudtirol,SUD,https://a.espncdn.com/i/teamlogos/soccer/500/11139.png,C:\Temp\badges-by-league\ita-2-italian-serie-b\sudtirol.png,C:\Temp\badges\sudtirol.png,downloaded,
ita.2,Italian Serie B,4055,US Avellino,AVE,https://a.espncdn.com/i/teamlogos/soccer/500/4055.png,C:\Temp\badges-by-league\ita-2-italian-serie-b\us-avellino.png,C:\Temp\badges\us-avellino.png,downloaded,
